Survey Year,UNITID,Institution Name,State CD,Classification Name,Classification Other,Sanction Code,Sanction Name,Male Undergraduates,Female Undergraduates,Total Undergraduates,Sport Code,Sport Name,# Participants Men's Team,# Participants Women's Team,# Participants Men Coed Team,# Participants Women Coed Team,Total # Participants Men's Team/Men Coed Team,Total # Participants Women's Team/Women Coed Team,Operating Expenses per Participant/Men's Team,Operating Expenses per Team/Men's Team,Operating Expenses per Participant/Women's Team,Operating Expenses per Team/Women's Team,Total Operating Expenses Men's Team and Women's Team,Operating Expenses per Participant/Men Coed Team,Operating Expenses per Team/Men Coed Team,Operating Expenses per Participant/Women Coed Team,Operating Expenses per Team/Women Coed Team,Total Operating Expenses Men Coed Team/Women Coed Team,Revenues Men's Team,Revenues Women's Team,Total Revenues For Men's Team and Women's Team,Revenues Men Coed Team,Revenues Women Coed Team,Total Revenues Men Coed Team/Women Coed Team,Total Revenues Men's Team and Men Coed Team,Total Revenues Women's Team and Women Coed Team,Total Revenues Men's Team/Women's Team and Coed Team,Expenses Men's Team,Expenses Women's Team,Total Expenses Men's Team and Women's Team,Expenses Men Coed Team,Expenses Women Coed Team,Total Expenses Men Coed Team and Women Coed Team,Total Expenses Men's Team and Men Coed Team,Total Expenses Women's Team and  Women Coed Team,Total Expenses Men's Team/Women's Team and Coed Team
2014,234076,University of Virginia-Main Campus,VA,1,,1,NCAA,6753,8186,14939,7,Football,111,,,,111,0,32036,3555956,0,0,3555956,,,,,,24551003,,24551003,,,,24551003,0,24551003,18083383,,18083383,,,,18083383,0,18083383
2014,236948,University of Washington-Seattle Campus,WA,1,,1,NCAA,13231,14502,27733,7,Football,106,,,,106,0,85157,9026631,0,0,9026631,,,,,,66941640,,66941640,,,,66941640,0,66941640,29136569,,29136569,,,,29136569,0,29136569
2014,240444,University of Wisconsin-Madison,WI,1,,1,NCAA,13534,14333,27867,7,Football,112,,,,112,0,39455,4419012,0,0,4419012,,,,,,44797138,,44797138,,,,44797138,0,44797138,26643793,,26643793,,,,26643793,0,26643793
2014,240727,University of Wyoming,WY,1,,1,NCAA,4222,4050,8272,7,Football,116,,,,116,0,12360,1433752,0,0,1433752,,,,,,11008232,,11008232,,,,11008232,0,11008232,8061049,,8061049,,,,8061049,0,8061049
2014,230728,Utah State University,UT,1,,1,NCAA,7715,8013,15728,7,Football,112,,,,112,0,17720,1984678,0,0,1984678,,,,,,7992075,,7992075,,,,7992075,0,7992075,7992075,,7992075,,,,7992075,0,7992075
2014,221999,Vanderbilt University,TN,1,,1,NCAA,3382,3393,6775,7,Football,107,,,,107,0,26442,2829245,0,0,2829245,,,,,,27409392,,27409392,,,,27409392,0,27409392,24136525,,24136525,,,,24136525,0,24136525
2014,233921,Virginia Polytechnic Institute and State University,VA,1,,1,NCAA,13706,9947,23653,7,Football,141,,,,141,0,25688,3622023,0,0,3622023,,,,,,50387116,,50387116,,,,50387116,0,50387116,26818875,,26818875,,,,26818875,0,26818875
2014,199847,Wake Forest University,NC,1,,1,NCAA,2270,2533,4803,7,Football,107,,,,107,0,19601,2097270,0,0,2097270,,,,,,20797837,,20797837,,,,20797837,0,20797837,15440704,,15440704,,,,15440704,0,15440704
2014,236939,Washington State University,WA,1,,1,NCAA,10279,10492,20771,7,Football,139,,,,139,0,23719,3296989,0,0,3296989,,,,,,32004916,,32004916,,,,32004916,0,32004916,16638375,,16638375,,,,16638375,0,16638375
2014,238032,West Virginia University,WV,1,,1,NCAA,11434,9429,20863,7,Football,131,,,,131,0,34688,4544144,0,0,4544144,,,,,,22510492,,22510492,,,,22510492,0,22510492,17367769,,17367769,,,,17367769,0,17367769
2014,157951,Western Kentucky University,KY,1,,1,NCAA,5937,7105,13042,7,Football,134,,,,134,0,7857,1052817,0,0,1052817,,,,,,7227022,,7227022,,,,7227022,0,7227022,7227022,,7227022,,,,7227022,0,7227022
2014,172699,Western Michigan University,MI,1,,1,NCAA,7885,7696,15581,7,Football,107,,,,107,0,14431,1544131,0,0,1544131,,,,,,8041489,,8041489,,,,8041489,0,8041489,8041487,,8041487,,,,8041487,0,8041487
2015,197869,Appalachian State University,NC,1,,1,NCAA,7083,8184,15267,7,Football,113,,,,113,0,12702,1435326,0,0,1435326,,,,,,6630031,,6630031,,,,6630031,0,6630031,6630031,,6630031,,,,6630031,0,6630031
2015,104151,Arizona State University-Tempe,AZ,1,,1,NCAA,21333,16420,37753,7,Football,125,,,,125,0,36705,4588098,0,0,4588098,,,,,,42892151,,42892151,,,,42892151,0,42892151,26601767,,26601767,,,,26601767,0,26601767
2015,106458,Arkansas State University-Main Campus,AR,1,,1,NCAA,3163,4059,7222,7,Football,128,,,,128,0,14383,1841037,0,0,1841037,,,,,,6864360,,6864360,,,,6864360,0,6864360,6864360,,6864360,,,,6864360,0,6864360
2015,100858,Auburn University,AL,1,,1,NCAA,9792,9833,19625,7,Football,121,,,,121,0,35140,4251940,0,0,4251940,,,,,,92537433,,92537433,,,,92537433,0,92537433,41896336,,41896336,,,,41896336,0,41896336
2015,150136,Ball State University,IN,1,,1,NCAA,5993,8634,14627,7,Football,116,,,,116,0,10942,1269288,0,0,1269288,,,,,,7220032,,7220032,,,,7220032,0,7220032,7220032,,7220032,,,,7220032,0,7220032
2015,223232,Baylor University,TX,1,,1,NCAA,5812,8099,13911,7,Football,120,,,,120,0,33577,4029214,0,0,4029214,,,,,,38305937,,38305937,,,,38305937,0,38305937,29544710,,29544710,,,,29544710,0,29544710
2015,142115,Boise State University,ID,1,,1,NCAA,5823,6181,12004,7,Football,114,,,,114,0,24035,2740037,0,0,2740037,,,,,,20321986,,20321986,,,,20321986,0,20321986,9712566,,9712566,,,,9712566,0,9712566
2015,164924,Boston College,MA,1,,1,NCAA,4411,4954,9365,7,Football,100,,,,100,0,47507,4750691,0,0,4750691,,,,,,26991209,,26991209,,,,26991209,0,26991209,21347885,,21347885,,,,21347885,0,21347885
2015,201441,Bowling Green State University-Main Campus,OH,1,,1,NCAA,5581,7562,13143,7,Football,106,,,,106,0,8282,877843,0,0,877843,,,,,,6754237,,6754237,,,,6754237,0,6754237,6754237,,6754237,,,,6754237,0,6754237
2015,230038,Brigham Young University-Provo,UT,1,,1,NCAA,14359,12980,27339,7,Football,134,,,,134,0,15343,2056012,0,0,2056012,,,,,,25469619,,25469619,,,,25469619,0,25469619,16627703,,16627703,,,,16627703,0,16627703
2015,110556,California State University-Fresno,CA,1,,1,NCAA,7768,10875,18643,7,Football,114,,,,114,0,23115,2635137,0,0,2635137,,,,,,11381458,,11381458,,,,11381458,0,11381458,11381458,,11381458,,,,11381458,0,11381458
2015,169248,Central Michigan University,MI,1,,1,NCAA,7719,9840,17559,7,Football,115,,,,115,0,12091,1390430,0,0,1390430,,,,,,6274563,,6274563,,,,6274563,0,6274563,6274563,,6274563,,,,6274563,0,6274563
2015,217882,Clemson University,SC,1,,1,NCAA,9025,8150,17175,7,Football,117,,,,117,0,80824,9456361,0,0,9456361,,,,,,45930086,,45930086,,,,45930086,0,45930086,34668941,,34668941,,,,34668941,0,34668941
2015,126818,Colorado State University-Fort Collins,CO,1,,1,NCAA,9859,10597,20456,7,Football,120,,,,120,0,17689,2122724,0,0,2122724,,,,,,13446340,,13446340,,,,13446340,0,13446340,13446340,,13446340,,,,13446340,0,13446340
2015,198419,Duke University,NC,1,,1,NCAA,3319,3166,6485,7,Football,114,,,,114,0,18859,2149965,0,0,2149965,,,,,,31795916,,31795916,,,,31795916,0,31795916,23468721,,23468721,,,,23468721,0,23468721
2015,198464,East Carolina University,NC,1,,1,NCAA,8092,11153,19245,7,Football,127,,,,127,0,20773,2638234,0,0,2638234,,,,,,12264915,,12264915,,,,12264915,0,12264915,11609147,,11609147,,,,11609147,0,11609147
2015,169798,Eastern Michigan University,MI,1,,1,NCAA,5212,7682,12894,7,Football,122,,,,122,0,8638,1053818,0,0,1053818,,,,,,7365900,,7365900,,,,7365900,0,7365900,7365948,,7365948,,,,7365948,0,7365948
2015,133669,Florida Atlantic University,FL,1,,1,NCAA,6938,8732,15670,7,Football,136,,,,136,0,10858,1476725,0,0,1476725,,,,,,7817872,,7817872,,,,7817872,0,7817872,7704431,,7704431,,,,7704431,0,7704431
2015,133951,Florida International University,FL,1,,1,NCAA,11204,14176,25380,7,Football,101,,,,101,0,15491,1564606,0,0,1564606,,,,,,9454845,,9454845,,,,9454845,0,9454845,7405444,,7405444,,,,7405444,0,7405444
2015,134097,Florida State University,FL,1,,1,NCAA,12699,16232,28931,7,Football,117,,,,117,0,56371,6595397,0,0,6595397,,,,,,55708828,,55708828,,,,55708828,0,55708828,42457103,,42457103,,,,42457103,0,42457103
2015,139755,Georgia Institute of Technology-Main Campus,GA,1,,1,NCAA,8726,4846,13572,7,Football,119,,,,119,0,27603,3284736,0,0,3284736,,,,,,43605746,,43605746,,,,43605746,0,43605746,17375756,,17375756,,,,17375756,0,17375756
2015,139931,Georgia Southern University,GA,1,,1,NCAA,7909,7881,15790,7,Football,128,,,,128,0,7044,901668,0,0,901668,,,,,,7799526,,7799526,,,,7799526,0,7799526,5178378,,5178378,,,,5178378,0,5178378
2015,139940,Georgia State University,GA,1,,1,NCAA,7573,11079,18652,7,Football,123,,,,123,0,13356,1642727,0,0,1642727,,,,,,6237189,,6237189,,,,6237189,0,6237189,6237189,,6237189,,,,6237189,0,6237189
2015,151351,Indiana University-Bloomington,IN,1,,1,NCAA,15796,15763,31559,7,Football,129,,,,129,0,38394,4952859,0,0,4952859,,,,,,35213709,,35213709,,,,35213709,0,35213709,24233472,,24233472,,,,24233472,0,24233472
2015,153603,Iowa State University,IA,1,,1,NCAA,16217,12414,28631,7,Football,135,,,,135,0,26082,3521020,0,0,3521020,,,,,,41789111,,41789111,,,,41789111,0,41789111,22764523,,22764523,,,,22764523,0,22764523
2015,155399,Kansas State University,KS,1,,1,NCAA,9297,8458,17755,7,Football,125,,,,125,0,24295,3036847,0,0,3036847,,,,,,38447972,,38447972,,,,38447972,0,38447972,18361189,,18361189,,,,18361189,0,18361189
2015,203517,Kent State University at Kent,OH,1,,1,NCAA,7546,11343,18889,7,Football,103,,,,103,0,13165,1356012,0,0,1356012,,,,,,6139482,,6139482,,,,6139482,0,6139482,6139482,,6139482,,,,6139482,0,6139482
2015,159391,Louisiana State University and Agricultural & Mechanical College,LA,1,,1,NCAA,11211,12239,23450,7,Football,120,,,,120,0,33255,3990545,0,0,3990545,,,,,,85741919,,85741919,,,,85741919,0,85741919,30463660,,30463660,,,,30463660,0,30463660
2015,159647,Louisiana Tech University,LA,1,,1,NCAA,3977,3016,6993,7,Football,101,,,,101,0,13857,1399579,0,0,1399579,,,,,,7571143,,7571143,,,,7571143,0,7571143,7448192,,7448192,,,,7448192,0,7448192
2015,237525,Marshall University,WV,1,,1,NCAA,3442,4491,7933,7,Football,114,,,,114,0,13795,1572580,0,0,1572580,,,,,,9277508,,9277508,,,,9277508,0,9277508,8855865,,8855865,,,,8855865,0,8855865
2015,204024,Miami University-Oxford,OH,1,,1,NCAA,7688,7979,15667,7,Football,113,,,,113,0,12345,1395035,0,0,1395035,,,,,,7613028,,7613028,,,,7613028,0,7613028,7613028,,7613028,,,,7613028,0,7613028
2015,171100,Michigan State University,MI,1,,1,NCAA,17376,18049,35425,7,Football,120,,,,120,0,46093,5531189,0,0,5531189,,,,,,64661163,,64661163,,,,64661163,0,64661163,31978126,,31978126,,,,31978126,0,31978126
2015,220978,Middle Tennessee State University,TN,1,,1,NCAA,7500,8641,16141,7,Football,140,,,,140,0,12469,1745682,0,0,1745682,,,,,,10167835,,10167835,,,,10167835,0,10167835,10167835,,10167835,,,,10167835,0,10167835
2015,176080,Mississippi State University,MS,1,,1,NCAA,7827,7650,15477,7,Football,125,,,,125,0,29984,3748007,0,0,3748007,,,,,,35471847,,35471847,,,,35471847,0,35471847,22311861,,22311861,,,,22311861,0,22311861
2015,188030,New Mexico State University-Main Campus,NM,1,,1,NCAA,4899,5399,10298,7,Football,108,,,,108,0,19162,2069532,0,0,2069532,,,,,,7141189,,7141189,,,,7141189,0,7141189,7141189,,7141189,,,,7141189,0,7141189
2015,199157,North Carolina Central University,NC,2,,1,NCAA,1754,3367,5121,7,Football,143,,,,143,0,4718,674652,0,0,674652,,,,,,3589028,,3589028,,,,3589028,0,3589028,3587178,,3587178,,,,3587178,0,3587178
2015,199193,North Carolina State University at Raleigh,NC,1,,1,NCAA,11411,9483,20894,7,Football,118,,,,118,0,14213,1677172,0,0,1677172,,,,,,39539832,,39539832,,,,39539832,0,39539832,19194988,,19194988,,,,19194988,0,19194988
2015,147703,Northern Illinois University,IL,1,,1,NCAA,6689,6473,13162,7,Football,114,,,,114,0,16998,1937783,0,0,1937783,,,,,,9202985,,9202985,,,,9202985,0,9202985,9202985,,9202985,,,,9202985,0,9202985
2015,147767,Northwestern University,IL,1,,1,NCAA,4124,4092,8216,7,Football,107,,,,107,0,36436,3898646,0,0,3898646,,,,,,36212907,,36212907,,,,36212907,0,36212907,24629741,,24629741,,,,24629741,0,24629741
2015,204796,Ohio State University-Main Campus,OH,1,,1,NCAA,21316,19582,40898,7,Football,128,,,,128,0,66494,8511260,0,0,8511260,,,,,,86646061,,86646061,,,,86646061,0,86646061,37378146,,37378146,,,,37378146,0,37378146
2015,204857,Ohio University-Main Campus,OH,1,,1,NCAA,8293,9062,17355,7,Football,120,,,,120,0,9358,1122958,0,0,1122958,,,,,,9616278,,9616278,,,,9616278,0,9616278,9037911,,9037911,,,,9037911,0,9037911
2015,207388,Oklahoma State University-Main Campus,OK,1,,1,NCAA,9362,8875,18237,7,Football,135,,,,135,0,16720,2257133,0,0,2257133,,,,,,47760618,,47760618,,,,47760618,0,47760618,19445963,,19445963,,,,19445963,0,19445963
2015,232982,Old Dominion University,VA,1,,1,NCAA,7176,8143,15319,7,Football,116,,,,116,0,20795,2412182,0,0,2412182,,,,,,9634722,,9634722,,,,9634722,0,9634722,9634722,,9634722,,,,9634722,0,9634722
2015,209542,Oregon State University,OR,1,,1,NCAA,9721,8359,18080,7,Football,109,,,,109,0,26823,2923740,0,0,2923740,,,,,,32941918,,32941918,,,,32941918,0,32941918,15745809,,15745809,,,,15745809,0,15745809
2015,214777,Pennsylvania State University-Main Campus,PA,1,,1,NCAA,20986,18308,39294,7,Football,128,,,,128,0,66270,8482572,0,0,8482572,,,,,,75462597,,75462597,,,,75462597,0,75462597,36163151,,36163151,,,,36163151,0,36163151
2015,243780,Purdue University-Main Campus,IN,1,,1,NCAA,16595,12060,28655,7,Football,108,,,,108,0,24276,2621757,0,0,2621757,,,,,,18681315,,18681315,,,,18681315,0,18681315,16885714,,16885714,,,,16885714,0,16885714
2015,227757,Rice University,TX,1,,1,NCAA,2013,1820,3833,7,Football,108,,,,108,0,12034,1299650,0,0,1299650,,,,,,11650472,,11650472,,,,11650472,0,11650472,11650472,,11650472,,,,11650472,0,11650472
2015,186380,Rutgers University-New Brunswick,NJ,1,,1,NCAA,16654,16640,33294,7,Football,122,,,,122,0,51043,6227301,0,0,6227301,,,,,,25236282,,25236282,,,,25236282,0,25236282,25236282,,25236282,,,,25236282,0,25236282
2015,122409,San Diego State University,CA,1,,1,NCAA,11725,13997,25722,7,Football,123,,,,123,0,19163,2357073,0,0,2357073,,,,,,14253337,,14253337,,,,14253337,0,14253337,14133825,,14133825,,,,14133825,0,14133825
2015,122755,San Jose State University,CA,1,,1,NCAA,11279,10285,21564,7,Football,98,,,,98,0,26191,2566766,0,0,2566766,,,,,,8098929,,8098929,,,,8098929,0,8098929,8098929,,8098929,,,,8098929,0,8098929
2015,228246,Southern Methodist University,TX,1,,1,NCAA,3061,3095,6156,7,Football,117,,,,117,0,15253,1784631,0,0,1784631,,,,,,17267570,,17267570,,,,17267570,0,17267570,17267570,,17267570,,,,17267570,0,17267570
2015,243744,Stanford University,CA,1,,1,NCAA,3663,3331,6994,7,Football,100,,,,100,0,49140,4913994,0,0,4913994,,,,,,43744639,,43744639,,,,43744639,0,43744639,23724407,,23724407,,,,23724407,0,23724407
2015,196413,Syracuse University,NY,1,,1,NCAA,6391,7736,14127,7,Football,110,,,,110,0,26070,2867701,0,0,2867701,,,,,,38152217,,38152217,,,,38152217,0,38152217,23219794,,23219794,,,,23219794,0,23219794
2015,216339,Temple University,PA,1,,1,NCAA,12108,13020,25128,7,Football,125,,,,125,0,30237,3779565,0,0,3779565,,,,,,18842502,,18842502,,,,18842502,0,18842502,18842502,,18842502,,,,18842502,0,18842502
2015,228723,Texas A & M University-College Station,TX,1,,1,NCAA,21997,21413,43410,7,Football,129,,,,129,0,34143,4404508,0,0,4404508,,,,,,73700887,,73700887,,,,73700887,0,73700887,29945769,,29945769,,,,29945769,0,29945769
2015,228875,Texas Christian University,TX,1,,1,NCAA,3395,5179,8574,7,Football,126,,,,126,0,39857,5021989,0,0,5021989,,,,,,52009661,,52009661,,,,52009661,0,52009661,33471085,,33471085,,,,33471085,0,33471085
2015,228459,Texas State University,TX,1,,1,NCAA,11519,15850,27369,7,Football,120,,,,120,0,17896,2147479,0,0,2147479,,,,,,7457817,,7457817,,,,7457817,0,7457817,7457817,,7457817,,,,7457817,0,7457817
2015,229115,Texas Tech University,TX,1,,1,NCAA,14314,11741,26055,7,Football,120,,,,120,0,29392,3527066,0,0,3527066,,,,,,42485160,,42485160,,,,42485160,0,42485160,18039499,,18039499,,,,18039499,0,18039499
2015,100751,The University of Alabama,AL,1,,1,NCAA,12929,15518,28447,7,Football,135,,,,135,0,53499,7222432,0,0,7222432,,,,,,103870999,,103870999,,,,103870999,0,103870999,56214376,,56214376,,,,56214376,0,56214376
2015,221759,The University of Tennessee-Knoxville,TN,1,,1,NCAA,10322,10145,20467,7,Football,126,,,,126,0,30127,3795968,0,0,3795968,,,,,,107103765,,107103765,,,,107103765,0,107103765,28158835,,28158835,,,,28158835,0,28158835
2015,228778,The University of Texas at Austin,TX,1,,1,NCAA,17192,19165,36357,7,Football,117,,,,117,0,56380,6596425,0,0,6596425,,,,,,127465311,,127465311,,,,127465311,0,127465311,30268826,,30268826,,,,30268826,0,30268826
2015,228796,The University of Texas at El Paso,TX,1,,1,NCAA,6205,6892,13097,7,Football,119,,,,119,0,21168,2518979,0,0,2518979,,,,,,11636472,,11636472,,,,11636472,0,11636472,9205444,,9205444,,,,9205444,0,9205444
2015,229027,The University of Texas at San Antonio,TX,1,,1,NCAA,9947,10092,20039,7,Football,119,,,,119,0,10575,1258392,0,0,1258392,,,,,,8782297,,8782297,,,,8782297,0,8782297,8782297,,8782297,,,,8782297,0,8782297
2015,102368,Troy University,AL,1,,1,NCAA,3530,5427,8957,7,Football,126,,,,126,0,6541,824138,0,0,824138,,,,,,7534913,,7534913,,,,7534913,0,7534913,5916308,,5916308,,,,5916308,0,5916308
2015,160755,Tulane University of Louisiana,LA,1,,1,NCAA,2667,3664,6331,7,Football,104,,,,104,0,25645,2667051,0,0,2667051,,,,,,3215000,,3215000,,,,3215000,0,3215000,12855742,,12855742,,,,12855742,0,12855742
2015,196088,University at Buffalo,NY,1,,1,NCAA,10372,7964,18336,7,Football,108,,,,108,0,12937,1397229,0,0,1397229,,,,,,7539610,,7539610,,,,7539610,0,7539610,7539610,,7539610,,,,7539610,0,7539610
2015,200800,University of Akron Main Campus,OH,1,,1,NCAA,7930,6722,14652,7,Football,105,,,,105,0,13421,1409221,0,0,1409221,,,,,,7473209,,7473209,,,,7473209,0,7473209,7473209,,7473209,,,,7473209,0,7473209
2015,104179,University of Arizona,AZ,1,,1,NCAA,14223,15222,29445,7,Football,117,,,,117,0,34906,4083969,0,0,4083969,,,,,,41388363,,41388363,,,,41388363,0,41388363,21399664,,21399664,,,,21399664,0,21399664
2015,106397,University of Arkansas,AR,1,,1,NCAA,9179,10247,19426,7,Football,120,,,,120,0,55796,6695472,0,0,6695472,,,,,,68970599,,68970599,,,,68970599,0,68970599,34237143,,34237143,,,,34237143,0,34237143
2015,110635,University of California-Berkeley,CA,1,,1,NCAA,12756,13866,26622,7,Football,154,,,,154,0,35898,5528271,0,0,5528271,,,,,,41527030,,41527030,,,,41527030,0,41527030,22079265,,22079265,,,,22079265,0,22079265
2015,110662,University of California-Los Angeles,CA,1,,1,NCAA,12685,16315,29000,7,Football,110,,,,110,0,70209,7722965,0,0,7722965,,,,,,38548482,,38548482,,,,38548482,0,38548482,26735958,,26735958,,,,26735958,0,26735958
2015,132903,University of Central Florida,FL,1,,1,NCAA,17023,20488,37511,7,Football,132,,,,132,0,35145,4639130,0,0,4639130,,,,,,22377609,,22377609,,,,22377609,0,22377609,19254214,,19254214,,,,19254214,0,19254214
2015,201885,University of Cincinnati-Main Campus,OH,1,,1,NCAA,11017,9889,20906,7,Football,119,,,,119,0,19834,2360297,0,0,2360297,,,,,,13848429,,13848429,,,,13848429,0,13848429,13848429,,13848429,,,,13848429,0,13848429
2015,126614,University of Colorado Boulder,CO,1,,1,NCAA,13698,11194,24892,7,Football,111,,,,111,0,37506,4163134,0,0,4163134,,,,,,37544684,,37544684,,,,37544684,0,37544684,18372291,,18372291,,,,18372291,0,18372291
2015,129020,University of Connecticut,CT,1,,1,NCAA,8977,9012,17989,7,Football,105,,,,105,0,51424,5399551,0,0,5399551,,,,,,17673179,,17673179,,,,17673179,0,17673179,16781226,,16781226,,,,16781226,0,16781226
2015,134130,University of Florida,FL,1,,1,NCAA,13090,16772,29862,7,Football,119,,,,119,0,72327,8606930,0,0,8606930,,,,,,83761070,,83761070,,,,83761070,0,83761070,32048390,,32048390,,,,32048390,0,32048390
2015,139959,University of Georgia,GA,1,,1,NCAA,10949,14788,25737,7,Football,133,,,,133,0,52084,6927108,0,0,6927108,,,,,,87613126,,87613126,,,,87613126,0,87613126,38884925,,38884925,,,,38884925,0,38884925
2015,141574,University of Hawaii at Manoa,HI,1,,1,NCAA,5011,6201,11212,7,Football,108,,,,108,0,27776,2999832,0,0,2999832,,,,,,11979786,,11979786,,,,11979786,0,11979786,11979786,,11979786,,,,11979786,0,11979786
2015,225511,University of Houston,TX,1,,1,NCAA,12253,12231,24484,7,Football,117,,,,117,0,27064,3166500,0,0,3166500,,,,,,16180918,,16180918,,,,16180918,0,16180918,16180918,,16180918,,,,16180918,0,16180918
2015,142285,University of Idaho,ID,1,,1,NCAA,3871,3402,7273,7,Football,101,,,,101,0,17268,1744118,0,0,1744118,,,,,,6913838,,6913838,,,,6913838,0,6913838,6561109,,6561109,,,,6561109,0,6561109
2015,145637,University of Illinois at Urbana-Champaign,IL,1,,1,NCAA,17540,14012,31552,7,Football,123,,,,123,0,18249,2244640,0,0,2244640,,,,,,32910979,,32910979,,,,32910979,0,32910979,18242712,,18242712,,,,18242712,0,18242712
2015,153658,University of Iowa,IA,1,,1,NCAA,9394,10318,19712,7,Football,117,,,,117,0,48762,5705156,0,0,5705156,,,,,,56551411,,56551411,,,,56551411,0,56551411,30150836,,30150836,,,,30150836,0,30150836
2015,155317,University of Kansas,KS,1,,1,NCAA,8401,8545,16946,7,Football,114,,,,114,0,23007,2622789,0,0,2622789,,,,,,30245133,,30245133,,,,30245133,0,30245133,14011838,,14011838,,,,14011838,0,14011838
